Date,Open,High,Low,Close,Volume,daily_return,return_5d,return_20d,ma10,ma20,ma50,ema20,ema50,volatility_20d,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,skew_20d,kurt_20d,spy_return_1d,spy_return_5d,spy_return_20d,spy_rsi,spy_macd,spy_volatility_20d,spy_trend_strength,relative_strength_5d,relative_strength_20d,relative_strength_50d,relative_momentum_score,volume_sma_20,volume_ratio,volume_momentum,volume_trend,abnormal_volume_flag,market_regime
2024-06-14,172.99018739624864,175.8101362841722,172.92067425165644,175.5420379638672,18063600,0.009305812039792416,0.014518477051573164,,174.15475463867188,,,173.07329030018303,171.88672441401826,,,1.1864108564693936,0.8360857400493139,,,,,,0.000608435925496309,0.016423049801618017,0.0,0.0,3.35485102106054,0.0,0.0,-0.0019045727500448528,0.0,0.0,0.0,0.0,0.0,-0.08126583051054348,0.0,0.0,0.0
2024-06-17,174.2214424940307,177.10096546528715,173.57602172386774,175.98887634277344,19618500,0.0025454779042626274,0.012742248929884736,,174.57859649658204,,,173.3509651613821,172.04759311710671,,,1.2675453659594211,0.9223776652313354,,,,,,0.007958879582898204,0.02135697644384349,0.0,0.0,3.960501691801255,0.0,0.0,-0.008614727513958753,0.0,0.0,0.0,0.0,0.0,-0.17314670813893207,0.0,0.0,0.0
2024-06-18,175.88955104751682,176.13778627340253,172.87101736722028,173.85401916503906,21869900,-0.01213063701580952,-0.008662815540341429,,174.7274597167969,,,173.39887506649228,172.11843335428054,,59.19770733115934,1.1463653308293829,0.9671751983509449,,,,,,0.0025405909456592823,0.0214916117998587,0.0,97.00122705613573,4.498125818044855,0.0,0.0,-0.03015442734020013,0.0,0.0,0.0,0.0,0.0,0.015287410749932784,0.0,0.0,0.0
2024-06-20,174.13206841253606,176.03851342488448,173.7547611134038,175.05551147460938,20160100,0.006910926277923668,-0.008380472790495919,,174.83579864501954,,,173.55664996250346,172.2336128884111,,61.869052372575666,1.1342052558547095,1.000581209851698,,,,,,-0.00271641746130602,0.010418052522072063,0.0,90.8512137789449,4.752049820335969,0.0,0.0,-0.018798525312567982,0.0,0.0,0.0,0.0,0.0,-0.2765003750264672,0.0,0.0,0.0
2024-06-21,175.75055979188994,179.57338876304848,175.3633134017814,178.36199951171875,57759000,0.018888225850512308,0.025519612523076995,,175.14386901855468,,,174.01430230052395,172.47394177559966,,67.10285719297154,1.3755181430273922,1.075568596486837,,,,,,-0.0013407061120768171,0.007035912011336576,0.0,88.10180462014566,4.839726500193365,0.0,0.0,0.01848370051174042,0.0,0.0,0.0,0.0,0.0,1.7618309879359066,0.0,0.0,0.0
2024-06-24,178.8882466857276,179.61308934299385,177.4087592034553,177.9548797607422,18298000,-0.0022825475835160924,0.013745093909480754,,175.63636627197266,,,174.3895953919733,172.68888052011508,,64.76259695810188,1.516428736682741,1.1637406245260178,,,,,,-0.003250512653033333,0.003152175215143993,0.0,82.08703716093326,4.714983809952969,0.0,0.0,0.010592918694336761,0.0,0.0,0.0,0.0,0.0,0.012976372373170397,0.0,0.0,0.0
2024-06-25,178.35208296162077,182.98911627361335,178.1534977635659,182.73095703125,23130200,0.026838697971807157,0.038309697911503404,,176.5320022583008,,,175.18401078619013,173.08268744212037,,70.58691608424152,1.9905451523029853,1.3291015300814113,,,,,,0.0038508483762180745,-0.0009362658158413861,0.0,83.06794267959583,4.72680726843862,0.0,0.0,0.03924596372734479,0.0,0.0,0.0,0.0,0.0,0.17899941381858953,0.0,0.0,0.0
2024-06-26,181.34083960482536,183.2075585872156,181.19188934781167,182.5820159912109,19839000,-0.0008150837847010761,0.05020302014350553,,177.25287933349608,,,175.88858271047783,173.45521013032,,68.1510479930202,2.3274382707225243,1.5287688782096338,,,,,,0.001248037323762441,-0.0022243368024811305,0.0,78.74347486076428,4.735328495006797,0.0,0.0,0.05242735694598666,0.0,0.0,0.0,0.0,0.0,-0.0928627931540611,0.0,0.0,0.0
2024-06-27,182.87988309562385,184.73669324083983,182.7210240356858,184.1012115478516,18848900,0.00832061990548838,0.05167332349061304,,178.00950469970704,175.6981086730957,,176.67073783784676,173.87270038198793,,68.43060150169545,2.68605174670094,1.7602254519078953,175.6981086730957,183.29938359001372,168.0968337561777,,,0.0015764091777425993,0.0020706080073644717,0.0,79.58364446070767,4.755226781949432,0.0,0.0,0.04960271548324857,0.0,0.0,0.0,24576125.0,0.7669598034677965,-0.06503935992380994,-0.2330401965322035,0.0,0.0
2024-06-28,183.01890751714416,183.82318736943728,180.67556595744807,180.8642120361328,29156600,-0.017582717052774033,0.014028843202386732,0.05954943357616704,178.70357208251954,176.20636062622071,,177.07011633292163,174.14687730960145,0.010959941369321038,65.72333993367934,2.678184261171424,1.943817213760601,176.20636062622071,183.75946973293688,168.65325151950455,-0.13435724689808143,0.4084143581481762,-0.003934877088414557,-0.0005324243816031693,0.0,74.6439699798575,4.548658630418458,0.0,0.0,0.0145612675839899,0.0,0.0,0.0,24887380.0,1.1715415604213864,-0.4952024792673003,0.17154156042138627,0.0,0.0
2024-07-01,181.7380142014665,182.5820202242078,180.02023028518573,181.69830322265625,16006100,0.004611698340613701,0.021035801136484844,0.062029160677331774,179.31919860839844,176.73697662353516,,177.51089603670587,174.443011659133,0.010964749080346649,65.84590330729375,2.708036847089801,2.0966611404264412,176.73697662353516,184.26652576976156,169.20742747730876,-0.16961990358320306,0.40955456424590203,0.00205777362635029,0.004790337341069373,0.0,74.08197105216608,4.422475077786316,0.0,0.0,0.01624546379541547,0.0,0.0,0.0,23805740.0,0.6723630519362137,-0.12525412613400366,-0.3276369480637863,0.0,0.0
2024-07-02,180.7649192250836,184.2600759255339,180.27837266146463,183.93240356445312,17372500,0.012295658804579945,0.00657494796022795,0.07092817078568481,180.1135513305664,177.34607391357423,,178.1224681822056,174.8151446750279,0.01115722811268133,66.69243735648848,2.878783637145375,2.253085639770228,177.34607391357423,185.14331812970588,169.54882969744259,-0.2536772356288753,0.21334157687864097,0.006729854689488501,0.007672038073202492,0.04354146435534045,76.45320051480456,4.559949213236791,0.004058447058611334,0.0,-0.0010970901129745414,0.027386706430344354,0.0,0.0,23301410.0,0.7455557410474302,-0.24892564698964992,-0.25444425895256984,0.0,0.0
2024-07-03,183.54516199454144,184.77639921891327,182.7011560285435,184.50831604003903,10242100,0.0031311093881514207,0.010550327415164817,0.07044876753453244,181.1789810180664,177.95322036743164,,178.73064416866592,175.19526904228323,0.011157491376641003,65.91359532438213,3.025694697068758,2.407607451229934,177.95322036743164,186.00442185916413,169.90201887569916,-0.2469504547967025,0.21049750707401638,0.0044626316745368655,0.010907257239955337,0.047027974696439934,74.55301064012728,4.807107623819888,0.004082904956469656,0.0,-0.0003569298247905195,0.023420792838092508,0.0,0.0,22469535.0,0.455821626927304,-0.48373909975301177,-0.544178373072696,0.0,0.0
2024-07-05,184.5480165408296,189.5127215858847,184.48844250446132,189.2545623779297,20967500,0.025723752943800582,0.027991944141761538,0.08784419016655542,182.59888610839843,178.71734237670898,,179.7329220933577,175.74661387897527,0.012167428938159426,78.19565157238966,3.4849330450790035,2.623072569999748,178.71734237670898,187.98638883416635,169.44829591925162,-0.0641173172160519,-0.09928986531565294,0.005766470326189266,0.015136353676762804,0.04069677566614982,76.5859086989152,5.1944138292848265,0.003517646820223061,0.0,0.012855590464998734,0.047147414500405604,0.0,0.0,22414485.0,0.9354442004801805,0.11239913204484075,-0.06455579951981943,0.0,0.0
2024-07-08,188.55950207105116,188.8276004007438,186.4544718628467,187.69564819335935,21035900,-0.008237128685211204,0.03777107743051866,0.07082531174821427,183.5322509765625,179.3380599975586,,180.49127696002452,176.21520345993153,0.012453880070118441,72.40109051602806,3.6806630062030194,2.8345906572404025,179.3380599975586,189.27676750005452,169.39935249506266,0.09091781659787938,-0.33600026917376524,0.0011538278736904495,0.020322489885475692,0.041917175968179565,76.86049076245705,5.48866201085923,0.0034918624104709937,0.0,0.01744858754504297,0.028908135780034705,0.0,0.0,22303730.0,0.9431561447345355,-0.2785201292331754,-0.056843855265464566,0.0,0.0
2024-07-09,188.9665941471782,190.00918519904204,187.38782163636895,187.6459808349609,15121400,-0.0002646164622168712,0.03273380932465986,0.08447137169911545,184.50136108398436,180.06886367797853,,181.17267732906606,176.66346923934447,0.011889811354689066,71.8051996902119,3.788105744804568,3.025293674753236,180.06886367797853,190.2021058387068,169.93562151725024,0.07804262644807629,0.015761892476101602,0.000972592116235127,0.019217528545401263,0.044199926732884975,73.03027310272,5.698843379757477,0.003417275243762845,0.0,0.013516280779258594,0.040271444966230474,0.0,0.0,22076730.0,0.6849474537216336,-0.055272677291782535,-0.31505254627836643,0.0,0.0
2024-07-10,187.8147905079295,190.3964432565855,187.69564243220248,189.83045959472656,15952500,0.011641489735327415,0.03206643264576625,0.0923947613081697,185.21131134033203,180.8716567993164,,181.99722802103375,177.17982180230064,0.012008087444432911,79.82935958393783,4.003375646256529,3.220910069053895,180.8716567993164,191.4399685431676,170.30334505546523,-0.011802128435992675,-0.11708883669974716,0.009895193071413955,0.022422130403196405,0.05128435868552961,77.16064556620815,6.228271328359256,0.003827799435308869,0.0,0.009644302242569847,0.041110402622640096,0.0,0.0,21688020.0,0.7355443235482078,-0.08173837962296737,-0.2644556764517923,0.0,0.0
